CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
506,ColonialVoice,7.77778E+13,10,2008,00:00.0
507,ColonialVoice,7.77749E+13,6,2008,00:00.0
508,Vista,1.11131E+13,9,2008,00:00.0
509,Distinguish,5.55565E+13,11,2007,00:00.0
510,SuperiorCard,3.33349E+13,7,2006,00:00.0
511,SuperiorCard,3.33359E+13,5,2008,00:00.0
512,Vista,1.11193E+13,2,2005,00:00.0
513,SuperiorCard,3.33352E+13,4,2006,00:00.0
514,ColonialVoice,7.77784E+13,2,2007,00:00.0
515,Vista,1.11148E+13,12,2007,00:00.0
516,Vista,1.1114E+13,7,2007,00:00.0
517,Distinguish,5.5557E+13,12,2005,00:00.0
518,ColonialVoice,7.7775E+13,10,2005,00:00.0
519,Vista,1.11166E+13,9,2006,00:00.0
520,Distinguish,5.55579E+13,8,2008,00:00.0
521,SuperiorCard,3.33391E+13,1,2005,00:00.0
522,Distinguish,5.55575E+13,5,2008,00:00.0
523,SuperiorCard,3.33317E+13,9,2005,00:00.0
524,Distinguish,5.5558E+13,12,2006,00:00.0
525,ColonialVoice,7.77745E+13,6,2006,00:00.0
526,ColonialVoice,7.7772E+13,4,2008,00:00.0
527,Vista,1.11197E+13,12,2006,00:00.0
528,Distinguish,5.55538E+13,7,2006,00:00.0
529,Distinguish,5.55511E+13,2,2006,00:00.0
530,Distinguish,5.55517E+13,6,2006,00:00.0
531,SuperiorCard,3.33399E+13,4,2005,00:00.0
532,ColonialVoice,7.77762E+13,3,2007,00:00.0
533,ColonialVoice,7.77751E+13,11,2007,00:00.0
534,Vista,1.11177E+13,4,2008,00:00.0
535,Vista,1.11193E+13,10,2005,00:00.0
536,Vista,1.11162E+13,12,2007,00:00.0
537,Vista,1.1115E+13,2,2008,00:00.0
538,ColonialVoice,7.7775E+13,7,2007,00:00.0
539,Distinguish,5.55578E+13,5,2006,00:00.0
540,SuperiorCard,3.33332E+13,3,2008,00:00.0
541,ColonialVoice,7.7778E+13,3,2005,00:00.0
542,Vista,1.11133E+13,10,2006,00:00.0
543,Distinguish,5.55526E+13,9,2005,00:00.0
544,Distinguish,5.55588E+13,12,2008,00:00.0
545,Distinguish,5.55519E+13,7,2006,00:00.0
546,Vista,1.11126E+13,11,2006,00:00.0
547,SuperiorCard,3.33349E+13,6,2008,00:00.0
548,SuperiorCard,3.33369E+13,10,2008,00:00.0
549,Distinguish,5.55514E+13,10,2006,00:00.0
550,ColonialVoice,7.77746E+13,4,2007,00:00.0
551,ColonialVoice,7.77791E+13,1,2006,00:00.0
552,SuperiorCard,3.33393E+13,1,2008,00:00.0
553,Vista,1.11139E+13,2,2005,00:00.0
554,Distinguish,5.55591E+13,3,2006,00:00.0
555,SuperiorCard,3.33365E+13,6,2006,00:00.0
556,Distinguish,5.55546E+13,11,2007,00:00.0
557,SuperiorCard,3.33333E+13,9,2008,00:00.0
558,ColonialVoice,7.77755E+13,4,2008,00:00.0
559,ColonialVoice,7.77779E+13,2,2005,00:00.0
560,ColonialVoice,7.77729E+13,2,2008,00:00.0
561,SuperiorCard,3.3334E+13,7,2006,00:00.0
562,Distinguish,5.55582E+13,3,2006,00:00.0
563,Distinguish,5.55561E+13,4,2005,00:00.0
564,SuperiorCard,3.33393E+13,11,2006,00:00.0
565,SuperiorCard,3.33388E+13,3,2007,00:00.0
566,Vista,1.11149E+13,5,2008,00:00.0
567,Vista,1.11122E+13,9,2006,00:00.0
568,ColonialVoice,7.77747E+13,7,2008,00:00.0
569,Distinguish,5.55584E+13,3,2007,00:00.0
570,Distinguish,5.55581E+13,2,2006,00:00.0
571,SuperiorCard,3.33346E+13,11,2008,00:00.0
572,Vista,1.11183E+13,11,2005,00:00.0
573,ColonialVoice,7.77753E+13,9,2007,00:00.0
574,ColonialVoice,7.77738E+13,7,2008,00:00.0
575,ColonialVoice,7.77765E+13,1,2008,00:00.0
576,Distinguish,5.55555E+13,2,2008,00:00.0
577,Distinguish,5.5556E+13,1,2006,00:00.0
578,Vista,1.11174E+13,8,2005,00:00.0
579,ColonialVoice,7.77744E+13,12,2005,00:00.0
580,Vista,1.1119E+13,8,2005,00:00.0
581,SuperiorCard,3.33381E+13,7,2008,00:00.0
582,SuperiorCard,3.3337E+13,2,2008,00:00.0
583,Distinguish,5.55599E+13,12,2007,00:00.0
584,SuperiorCard,3.3335E+13,12,2006,00:00.0
585,Vista,1.11119E+13,10,2008,00:00.0
586,SuperiorCard,3.33363E+13,6,2006,00:00.0
587,ColonialVoice,7.7776E+13,10,2008,00:00.0
588,Vista,1.11161E+13,5,2008,00:00.0
589,ColonialVoice,7.77747E+13,2,2006,00:00.0
590,Distinguish,5.55519E+13,1,2008,00:00.0
591,SuperiorCard,3.33317E+13,6,2007,00:00.0
592,ColonialVoice,7.77771E+13,1,2006,00:00.0
593,Distinguish,5.55553E+13,12,2005,00:00.0
594,Distinguish,5.55557E+13,2,2007,00:00.0
595,ColonialVoice,7.77712E+13,6,2006,00:00.0
596,ColonialVoice,7.77713E+13,10,2005,00:00.0
597,Distinguish,5.5555E+13,9,2005,00:00.0
598,ColonialVoice,7.77794E+13,11,2008,00:00.0
599,ColonialVoice,7.77799E+13,5,2006,00:00.0
600,Vista,1.11186E+13,6,2006,00:00.0
601,Vista,1.11197E+13,5,2007,00:00.0
602,ColonialVoice,7.77711E+13,6,2006,00:00.0
603,SuperiorCard,3.33357E+13,11,2008,00:00.0
604,ColonialVoice,7.77727E+13,5,2005,00:00.0
605,ColonialVoice,7.77789E+13,1,2005,00:00.0
606,SuperiorCard,3.33341E+13,2,2006,00:00.0
607,Vista,1.11187E+13,4,2005,00:00.0
608,Distinguish,5.55543E+13,8,2008,00:00.0
609,Vista,1.11148E+13,3,2006,00:00.0
610,Vista,1.11173E+13,5,2007,00:00.0
611,Distinguish,5.55528E+13,3,2008,00:00.0
612,Distinguish,5.55588E+13,11,2008,00:00.0
613,SuperiorCard,3.33387E+13,5,2006,00:00.0
614,ColonialVoice,7.77779E+13,6,2007,00:00.0
615,Distinguish,5.55564E+13,6,2007,00:00.0
616,ColonialVoice,7.77725E+13,7,2008,00:00.0
617,Vista,1.11155E+13,9,2005,00:00.0
618,Vista,1.11141E+13,12,2006,00:00.0
619,SuperiorCard,3.33388E+13,2,2006,00:00.0
620,SuperiorCard,3.33343E+13,12,2006,00:00.0
621,Distinguish,5.55531E+13,9,2007,00:00.0
622,Vista,1.1116E+13,4,2006,00:00.0
623,Vista,1.11146E+13,3,2006,00:00.0
624,ColonialVoice,7.77741E+13,4,2008,00:00.0
625,Vista,1.11124E+13,3,2005,00:00.0
626,Distinguish,5.55598E+13,9,2005,00:00.0
627,Vista,1.11178E+13,11,2007,00:00.0
628,Vista,1.11128E+13,4,2008,00:00.0
629,ColonialVoice,7.77729E+13,7,2005,00:00.0
630,SuperiorCard,3.33346E+13,9,2006,00:00.0
631,SuperiorCard,3.33394E+13,3,2007,00:00.0
632,SuperiorCard,3.33353E+13,5,2006,00:00.0
633,ColonialVoice,7.77722E+13,4,2005,00:00.0
634,Distinguish,5.55514E+13,4,2005,00:00.0
635,ColonialVoice,7.77744E+13,4,2006,00:00.0
636,ColonialVoice,7.77768E+13,3,2007,00:00.0
637,SuperiorCard,3.33394E+13,5,2007,00:00.0
638,SuperiorCard,3.33357E+13,6,2008,00:00.0
639,Distinguish,5.55597E+13,7,2005,00:00.0
640,Distinguish,5.55585E+13,4,2007,00:00.0
641,SuperiorCard,3.33368E+13,8,2007,00:00.0
642,ColonialVoice,7.77773E+13,6,2005,00:00.0
643,Vista,1.11143E+13,2,2005,00:00.0
644,Distinguish,5.55575E+13,5,2005,00:00.0
645,Vista,1.11158E+13,5,2005,00:00.0
646,Distinguish,5.5552E+13,8,2007,00:00.0
647,SuperiorCard,3.33394E+13,2,2007,00:00.0
648,Distinguish,5.55546E+13,11,2005,00:00.0
649,SuperiorCard,3.33315E+13,11,2006,00:00.0
650,ColonialVoice,7.77784E+13,7,2006,00:00.0
651,Vista,1.11187E+13,10,2005,00:00.0
652,ColonialVoice,7.77798E+13,1,2008,00:00.0
653,Vista,1.1117E+13,8,2008,00:00.0
654,SuperiorCard,3.33398E+13,12,2006,00:00.0
655,Vista,1.11154E+13,6,2008,00:00.0
656,Vista,1.11189E+13,10,2006,00:00.0
657,Vista,1.11191E+13,12,2005,00:00.0
658,ColonialVoice,7.77781E+13,4,2008,00:00.0
659,SuperiorCard,3.33322E+13,11,2008,00:00.0
660,SuperiorCard,3.33357E+13,9,2008,00:00.0
661,Distinguish,5.55576E+13,6,2008,00:00.0
662,Distinguish,5.55554E+13,12,2005,00:00.0
663,Distinguish,5.55557E+13,8,2005,00:00.0
664,Distinguish,5.55543E+13,11,2006,00:00.0
665,SuperiorCard,3.33399E+13,8,2005,00:00.0
666,Vista,1.1112E+13,2,2008,00:00.0
667,Vista,1.11141E+13,2,2005,00:00.0
668,Distinguish,5.55544E+13,12,2006,00:00.0
669,Vista,1.11199E+13,1,2006,00:00.0
670,SuperiorCard,3.33319E+13,1,2008,00:00.0
671,Vista,1.11134E+13,6,2006,00:00.0
672,Vista,1.11113E+13,3,2008,00:00.0
673,SuperiorCard,3.33369E+13,10,2005,00:00.0
674,Distinguish,5.55586E+13,2,2007,00:00.0
675,SuperiorCard,3.33397E+13,5,2007,00:00.0
676,Vista,1.11178E+13,3,2007,00:00.0
677,Vista,1.11125E+13,10,2008,00:00.0
678,Vista,1.11185E+13,11,2007,00:00.0
679,Distinguish,5.55596E+13,12,2008,00:00.0
680,SuperiorCard,3.33315E+13,1,2008,00:00.0
681,Distinguish,5.5557E+13,8,2005,00:00.0
682,ColonialVoice,7.77784E+13,3,2008,00:00.0
683,Distinguish,5.55564E+13,9,2007,00:00.0
684,Vista,1.1119E+13,6,2007,00:00.0
685,SuperiorCard,3.33377E+13,1,2007,00:00.0
686,Vista,1.11125E+13,2,2005,00:00.0
687,Distinguish,5.55551E+13,7,2005,00:00.0
688,SuperiorCard,3.33391E+13,10,2007,00:00.0
689,ColonialVoice,7.7775E+13,4,2005,00:00.0
690,Distinguish,5.55561E+13,11,2005,00:00.0
691,Vista,1.11147E+13,9,2007,00:00.0
692,ColonialVoice,7.77756E+13,3,2006,00:00.0
693,Vista,1.11169E+13,7,2008,00:00.0
694,Vista,1.11137E+13,5,2006,00:00.0
695,ColonialVoice,7.77783E+13,4,2008,00:00.0
696,ColonialVoice,7.77712E+13,10,2006,00:00.0
697,Distinguish,5.55546E+13,4,2007,00:00.0
698,SuperiorCard,3.33362E+13,2,2008,00:00.0
699,Vista,1.11174E+13,7,2005,00:00.0
700,SuperiorCard,3.33361E+13,5,2006,00:00.0
701,Distinguish,5.55588E+13,3,2005,00:00.0
702,SuperiorCard,3.33346E+13,11,2006,00:00.0
703,ColonialVoice,7.7773E+13,11,2008,00:00.0
704,Vista,1.11112E+13,1,2008,00:00.0
705,Vista,1.11173E+13,12,2005,00:00.0
706,Vista,1.11116E+13,10,2008,00:00.0
707,SuperiorCard,3.33334E+13,11,2007,00:00.0
708,Distinguish,5.55579E+13,6,2006,00:00.0
709,ColonialVoice,7.77712E+13,10,2007,00:00.0
710,Vista,1.11113E+13,7,2006,00:00.0
711,Vista,1.11197E+13,6,2006,00:00.0
712,ColonialVoice,7.7773E+13,3,2008,00:00.0
713,ColonialVoice,7.77721E+13,10,2008,00:00.0
714,Distinguish,5.55522E+13,2,2005,00:00.0
715,ColonialVoice,7.77721E+13,3,2006,00:00.0
716,Distinguish,5.55573E+13,3,2007,00:00.0
717,Vista,1.11126E+13,3,2007,00:00.0
718,Distinguish,5.55581E+13,1,2008,00:00.0
719,Distinguish,5.55568E+13,8,2006,00:00.0
720,ColonialVoice,7.77777E+13,11,2007,00:00.0
721,Vista,1.1116E+13,8,2006,00:00.0
722,Distinguish,5.55566E+13,8,2005,00:00.0
723,Distinguish,5.55561E+13,5,2006,00:00.0
724,SuperiorCard,3.33396E+13,7,2005,00:00.0
725,ColonialVoice,7.77769E+13,3,2005,00:00.0
726,SuperiorCard,3.33344E+13,3,2008,00:00.0
727,Vista,1.11111E+13,8,2007,00:00.0
728,ColonialVoice,7.7773E+13,8,2006,00:00.0
729,Vista,1.1118E+13,2,2008,00:00.0
730,ColonialVoice,7.77764E+13,10,2008,00:00.0
731,Vista,1.11157E+13,1,2007,00:00.0
732,SuperiorCard,3.3337E+13,8,2007,00:00.0
733,Distinguish,5.55573E+13,11,2006,00:00.0
734,Vista,1.11159E+13,3,2007,00:00.0
735,Distinguish,5.55548E+13,6,2006,00:00.0
736,Vista,1.11177E+13,10,2008,00:00.0
737,Vista,1.11188E+13,5,2006,00:00.0
738,Distinguish,5.55517E+13,8,2008,00:00.0
739,Distinguish,5.5554E+13,5,2007,00:00.0
740,SuperiorCard,3.33364E+13,2,2007,00:00.0
741,Vista,1.11166E+13,9,2007,00:00.0
742,SuperiorCard,3.33319E+13,6,2006,00:00.0
743,ColonialVoice,7.77764E+13,12,2005,00:00.0
744,SuperiorCard,3.33363E+13,9,2007,00:00.0
745,Vista,1.11185E+13,5,2008,00:00.0
746,Vista,1.11165E+13,11,2008,00:00.0
747,Vista,1.11119E+13,8,2008,00:00.0
748,ColonialVoice,7.77785E+13,3,2005,00:00.0
749,SuperiorCard,3.33376E+13,2,2005,00:00.0
750,SuperiorCard,3.33386E+13,11,2008,00:00.0
751,Vista,1.11135E+13,9,2006,00:00.0
752,SuperiorCard,3.33321E+13,1,2008,00:00.0
753,SuperiorCard,3.33325E+13,10,2005,00:00.0
754,Vista,1.11119E+13,11,2005,00:00.0
755,Distinguish,5.55546E+13,6,2008,00:00.0
756,SuperiorCard,3.33376E+13,8,2008,00:00.0
757,Vista,1.11164E+13,4,2006,00:00.0
758,SuperiorCard,3.33362E+13,9,2007,00:00.0
759,SuperiorCard,3.33395E+13,2,2006,00:00.0
760,Distinguish,5.55534E+13,3,2006,00:00.0
761,SuperiorCard,3.3334E+13,5,2007,00:00.0
762,ColonialVoice,7.7778E+13,8,2006,00:00.0
763,ColonialVoice,7.7775E+13,12,2005,00:00.0
764,Distinguish,5.55562E+13,3,2008,00:00.0
765,Distinguish,5.55562E+13,3,2006,00:00.0
766,Distinguish,5.55514E+13,2,2005,00:00.0
767,ColonialVoice,7.77774E+13,10,2008,00:00.0
768,Vista,1.11148E+13,3,2006,00:00.0
769,Vista,1.11134E+13,9,2008,00:00.0
770,SuperiorCard,3.33348E+13,3,2005,00:00.0
771,Distinguish,5.55597E+13,5,2008,00:00.0
772,Vista,1.1114E+13,9,2005,00:00.0
773,ColonialVoice,7.77727E+13,5,2005,00:00.0
774,SuperiorCard,3.33322E+13,5,2005,00:00.0
775,ColonialVoice,7.77793E+13,6,2006,00:00.0
776,ColonialVoice,7.77761E+13,9,2005,00:00.0
777,SuperiorCard,3.33386E+13,3,2007,00:00.0
778,SuperiorCard,3.33362E+13,7,2005,00:00.0
779,Vista,1.11197E+13,2,2005,00:00.0
780,ColonialVoice,7.77741E+13,2,2007,00:00.0
781,ColonialVoice,7.7774E+13,1,2008,00:00.0
782,SuperiorCard,3.3334E+13,12,2007,00:00.0
783,SuperiorCard,3.33394E+13,1,2006,00:00.0
784,Vista,1.11118E+13,1,2007,00:00.0
785,ColonialVoice,7.77774E+13,8,2006,00:00.0
786,Distinguish,5.55555E+13,7,2007,00:00.0
787,SuperiorCard,3.33386E+13,4,2008,00:00.0
788,Vista,1.11124E+13,9,2008,00:00.0
789,SuperiorCard,3.33358E+13,8,2005,00:00.0
790,Vista,1.11169E+13,3,2007,00:00.0
791,ColonialVoice,7.77731E+13,8,2008,00:00.0
792,ColonialVoice,7.77715E+13,10,2006,00:00.0
793,SuperiorCard,3.33375E+13,7,2007,00:00.0
794,ColonialVoice,7.77755E+13,6,2005,00:00.0
795,ColonialVoice,7.77724E+13,1,2005,00:00.0
796,Distinguish,5.55574E+13,3,2007,00:00.0
797,Vista,1.11148E+13,8,2007,00:00.0
798,Vista,1.11119E+13,12,2005,00:00.0
799,Vista,1.11163E+13,12,2005,00:00.0
800,SuperiorCard,3.33367E+13,3,2007,00:00.0
801,ColonialVoice,7.77747E+13,6,2007,00:00.0
802,Vista,1.11142E+13,5,2008,00:00.0
803,Vista,1.11114E+13,1,2007,00:00.0
804,Distinguish,5.55548E+13,3,2006,00:00.0
805,SuperiorCard,3.3332E+13,2,2006,00:00.0
806,ColonialVoice,7.77793E+13,7,2008,00:00.0
807,Vista,1.11128E+13,7,2007,00:00.0
808,ColonialVoice,7.77751E+13,8,2006,00:00.0
809,Vista,1.11197E+13,8,2006,00:00.0
810,Vista,1.1112E+13,2,2007,00:00.0
811,Distinguish,5.55573E+13,11,2008,00:00.0
812,Vista,1.11112E+13,11,2007,00:00.0
813,Distinguish,5.55554E+13,12,2005,00:00.0
814,Vista,1.11141E+13,2,2005,00:00.0
815,SuperiorCard,3.33381E+13,1,2008,00:00.0
816,Distinguish,5.55551E+13,4,2008,00:00.0
817,Distinguish,5.55531E+13,10,2005,00:00.0
818,ColonialVoice,7.77749E+13,2,2006,00:00.0
819,Distinguish,5.55566E+13,1,2006,00:00.0
820,ColonialVoice,7.7772E+13,10,2006,00:00.0
821,Vista,1.11175E+13,5,2007,00:00.0
822,Distinguish,5.55572E+13,8,2007,00:00.0
823,Vista,1.1116E+13,6,2005,00:00.0
824,ColonialVoice,7.77744E+13,1,2007,00:00.0
825,Vista,1.11199E+13,9,2005,00:00.0
826,SuperiorCard,3.33334E+13,3,2007,00:00.0
827,Vista,1.1114E+13,2,2006,00:00.0
828,ColonialVoice,7.77744E+13,5,2005,00:00.0
829,Vista,1.1119E+13,6,2005,00:00.0
830,ColonialVoice,7.77797E+13,5,2005,00:00.0
831,ColonialVoice,7.77779E+13,10,2008,00:00.0
832,Vista,1.11177E+13,4,2007,00:00.0
833,SuperiorCard,3.33334E+13,4,2005,00:00.0
834,ColonialVoice,7.77759E+13,10,2007,00:00.0
835,Vista,1.11123E+13,9,2006,00:00.0
836,Distinguish,5.55523E+13,12,2008,00:00.0
837,SuperiorCard,3.33331E+13,8,2005,00:00.0
838,Vista,1.11121E+13,11,2005,00:00.0
839,ColonialVoice,7.77773E+13,7,2007,00:00.0
840,SuperiorCard,3.33321E+13,4,2007,00:00.0
841,SuperiorCard,3.33397E+13,2,2007,00:00.0
842,Vista,1.11149E+13,3,2006,00:00.0
843,ColonialVoice,7.77742E+13,2,2007,00:00.0
844,SuperiorCard,3.33332E+13,12,2005,00:00.0
845,SuperiorCard,3.33373E+13,9,2006,00:00.0
846,ColonialVoice,7.7777E+13,9,2007,00:00.0
847,SuperiorCard,3.33383E+13,7,2008,00:00.0
848,Vista,1.11176E+13,7,2008,00:00.0
849,SuperiorCard,3.33391E+13,8,2005,00:00.0
850,SuperiorCard,3.33378E+13,10,2006,00:00.0
851,Distinguish,5.55542E+13,6,2007,00:00.0
852,ColonialVoice,7.77775E+13,3,2006,00:00.0
853,Distinguish,5.55557E+13,10,2006,00:00.0
854,ColonialVoice,7.77784E+13,8,2006,00:00.0
855,Vista,1.11194E+13,12,2008,00:00.0
856,SuperiorCard,3.33338E+13,12,2006,00:00.0
857,Vista,1.1118E+13,4,2005,00:00.0
858,Vista,1.11156E+13,11,2007,00:00.0
859,ColonialVoice,7.7772E+13,1,2006,00:00.0
860,Vista,1.11156E+13,6,2006,00:00.0
861,ColonialVoice,7.77762E+13,7,2006,00:00.0
862,Vista,1.11147E+13,6,2005,00:00.0
863,SuperiorCard,3.33328E+13,5,2008,00:00.0
864,Vista,1.11166E+13,2,2005,00:00.0
865,ColonialVoice,7.77798E+13,7,2006,00:00.0
866,SuperiorCard,3.33315E+13,2,2006,00:00.0
867,Distinguish,5.55588E+13,7,2008,00:00.0
868,SuperiorCard,3.33373E+13,4,2007,00:00.0
869,Distinguish,5.55539E+13,11,2007,00:00.0
870,ColonialVoice,7.77738E+13,11,2007,00:00.0
871,Vista,1.11195E+13,12,2008,00:00.0
872,Distinguish,5.55521E+13,11,2007,00:00.0
873,ColonialVoice,7.77765E+13,6,2006,00:00.0
874,Distinguish,5.55591E+13,10,2008,00:00.0
875,Distinguish,5.55569E+13,9,2008,00:00.0
876,SuperiorCard,3.33364E+13,12,2005,00:00.0
877,Distinguish,5.5551E+13,3,2006,00:00.0
878,Distinguish,5.55573E+13,4,2008,00:00.0
879,Distinguish,5.55595E+13,6,2007,00:00.0
880,Vista,1.11171E+13,2,2008,00:00.0
881,Vista,1.11189E+13,6,2005,00:00.0
882,SuperiorCard,3.33356E+13,8,2007,00:00.0
883,Distinguish,5.55557E+13,7,2008,00:00.0
884,Vista,1.11124E+13,8,2006,00:00.0
885,Distinguish,5.55564E+13,12,2006,00:00.0
886,SuperiorCard,3.33312E+13,9,2006,00:00.0
887,Distinguish,5.55546E+13,11,2006,00:00.0
888,SuperiorCard,3.33375E+13,11,2008,00:00.0
889,ColonialVoice,7.77737E+13,3,2005,00:00.0
890,ColonialVoice,7.77793E+13,10,2005,00:00.0
891,Distinguish,5.55536E+13,12,2005,00:00.0
892,Distinguish,5.55514E+13,10,2005,00:00.0
893,SuperiorCard,3.33346E+13,1,2006,00:00.0
894,ColonialVoice,7.77728E+13,1,2007,00:00.0
895,ColonialVoice,7.77756E+13,5,2008,00:00.0
896,SuperiorCard,3.33362E+13,7,2006,00:00.0
897,SuperiorCard,3.33337E+13,1,2008,00:00.0
898,SuperiorCard,3.33375E+13,7,2006,00:00.0
899,Vista,1.11147E+13,9,2005,00:00.0
900,ColonialVoice,7.77772E+13,8,2005,00:00.0
901,ColonialVoice,7.77748E+13,7,2008,00:00.0
902,Vista,1.11126E+13,3,2008,00:00.0
903,SuperiorCard,3.33322E+13,9,2006,00:00.0
904,SuperiorCard,3.33356E+13,8,2005,00:00.0
905,ColonialVoice,7.77751E+13,12,2008,00:00.0
906,Vista,1.11158E+13,8,2008,00:00.0
907,ColonialVoice,7.77726E+13,11,2007,00:00.0
908,Vista,1.11125E+13,11,2006,00:00.0
909,Vista,1.1116E+13,12,2006,00:00.0
910,Distinguish,5.55545E+13,5,2005,00:00.0
911,Vista,1.11179E+13,12,2005,00:00.0
912,ColonialVoice,7.77773E+13,11,2005,00:00.0
913,ColonialVoice,7.77766E+13,8,2007,00:00.0
914,Vista,1.11176E+13,3,2005,00:00.0
915,Distinguish,5.5554E+13,1,2007,00:00.0
916,SuperiorCard,3.33371E+13,6,2008,00:00.0
917,Distinguish,5.55543E+13,1,2008,00:00.0
918,SuperiorCard,3.33353E+13,5,2006,00:00.0
919,SuperiorCard,3.33312E+13,2,2008,00:00.0
920,SuperiorCard,3.33397E+13,7,2005,00:00.0
921,Vista,1.11188E+13,12,2007,00:00.0
922,Distinguish,5.55537E+13,6,2007,00:00.0
923,Distinguish,5.55546E+13,7,2007,00:00.0
924,ColonialVoice,7.77784E+13,8,2007,00:00.0
925,Distinguish,5.55598E+13,4,2007,00:00.0
926,SuperiorCard,3.33334E+13,3,2008,00:00.0
927,ColonialVoice,7.77724E+13,8,2005,00:00.0
928,ColonialVoice,7.77753E+13,8,2005,00:00.0
929,SuperiorCard,3.33339E+13,5,2005,00:00.0
930,Vista,1.11173E+13,2,2008,00:00.0
931,ColonialVoice,7.77762E+13,1,2005,00:00.0
932,ColonialVoice,7.77786E+13,9,2007,00:00.0
933,Vista,1.11117E+13,7,2005,00:00.0
934,Vista,1.11189E+13,11,2008,00:00.0
935,Vista,1.11164E+13,5,2006,00:00.0
936,Distinguish,5.55577E+13,2,2005,00:00.0
937,ColonialVoice,7.77773E+13,11,2007,00:00.0
938,ColonialVoice,7.77769E+13,12,2008,00:00.0
939,Distinguish,5.55531E+13,8,2005,00:00.0
940,Distinguish,5.55519E+13,5,2008,00:00.0
941,ColonialVoice,7.77792E+13,11,2007,00:00.0
942,Distinguish,5.55589E+13,6,2008,00:00.0
943,Vista,1.11163E+13,3,2005,00:00.0
944,ColonialVoice,7.77713E+13,2,2005,00:00.0
945,Distinguish,5.55525E+13,12,2008,00:00.0
946,Vista,1.11113E+13,11,2005,00:00.0
947,Vista,1.11177E+13,7,2008,00:00.0
948,SuperiorCard,3.33351E+13,1,2007,00:00.0
949,Vista,1.11155E+13,7,2007,00:00.0
950,SuperiorCard,3.33386E+13,3,2005,00:00.0
951,Vista,1.11153E+13,4,2008,00:00.0
952,Vista,1.11142E+13,4,2005,00:00.0
953,SuperiorCard,3.33393E+13,7,2005,00:00.0
954,Vista,1.11188E+13,4,2008,00:00.0
955,Distinguish,5.55583E+13,11,2007,00:00.0
956,SuperiorCard,3.33354E+13,10,2007,00:00.0
957,Vista,1.11139E+13,3,2005,00:00.0
958,SuperiorCard,3.3335E+13,4,2005,00:00.0
959,SuperiorCard,3.33377E+13,2,2006,00:00.0
960,Vista,1.11155E+13,1,2006,00:00.0
961,SuperiorCard,3.33387E+13,7,2006,00:00.0
962,ColonialVoice,7.77781E+13,7,2008,00:00.0
963,Distinguish,5.55558E+13,9,2008,00:00.0
964,Vista,1.11129E+13,12,2008,00:00.0
965,Vista,1.11187E+13,9,2007,00:00.0
966,Distinguish,5.55557E+13,7,2005,00:00.0
967,Distinguish,5.55539E+13,12,2007,00:00.0
968,Vista,1.1114E+13,8,2006,00:00.0
969,SuperiorCard,3.33327E+13,9,2007,00:00.0
970,Vista,1.11152E+13,10,2007,00:00.0
971,SuperiorCard,3.3331E+13,9,2006,00:00.0
972,Distinguish,5.55536E+13,9,2006,00:00.0
973,Distinguish,5.55533E+13,8,2006,00:00.0
974,ColonialVoice,7.77751E+13,1,2007,00:00.0
975,SuperiorCard,3.33393E+13,12,2007,00:00.0
976,ColonialVoice,7.77798E+13,3,2006,00:00.0
977,ColonialVoice,7.77756E+13,9,2007,00:00.0
978,Distinguish,5.55547E+13,8,2005,00:00.0
979,SuperiorCard,3.33326E+13,7,2007,00:00.0
980,Distinguish,5.55529E+13,5,2007,00:00.0
981,Vista,1.11186E+13,2,2006,00:00.0
982,SuperiorCard,3.33367E+13,5,2008,00:00.0
983,SuperiorCard,3.3335E+13,11,2008,00:00.0
984,ColonialVoice,7.77754E+13,11,2008,00:00.0
985,SuperiorCard,3.33341E+13,9,2007,00:00.0
986,ColonialVoice,7.77712E+13,10,2005,00:00.0
987,ColonialVoice,7.77729E+13,5,2008,00:00.0
988,ColonialVoice,7.77789E+13,10,2006,00:00.0
989,SuperiorCard,3.33386E+13,6,2007,00:00.0
990,Vista,1.11127E+13,11,2007,00:00.0
991,SuperiorCard,3.33345E+13,12,2006,00:00.0
992,SuperiorCard,3.33357E+13,3,2008,00:00.0
993,ColonialVoice,7.77738E+13,6,2006,00:00.0
994,ColonialVoice,7.77739E+13,7,2008,00:00.0
995,Vista,1.11128E+13,8,2008,00:00.0
996,SuperiorCard,3.3335E+13,1,2005,00:00.0
997,SuperiorCard,3.33376E+13,7,2008,00:00.0
998,Distinguish,5.55546E+13,1,2006,00:00.0
999,SuperiorCard,3.33322E+13,12,2006,00:00.0
1000,SuperiorCard,3.33316E+13,1,2006,00:00.0
1001,SuperiorCard,3.33345E+13,1,2008,00:00.0
1002,SuperiorCard,3.33353E+13,10,2007,00:00.0
1003,SuperiorCard,3.33364E+13,7,2008,00:00.0
1004,ColonialVoice,7.77771E+13,2,2006,00:00.0
1005,Distinguish,5.55592E+13,10,2006,00:00.0
1006,Distinguish,5.55589E+13,7,2006,00:00.0
1007,ColonialVoice,7.77798E+13,5,2007,00:00.0
1008,ColonialVoice,7.77781E+13,2,2007,00:00.0
1009,SuperiorCard,3.33331E+13,7,2006,00:00.0
1010,SuperiorCard,3.3334E+13,3,2007,00:00.0
1011,Vista,1.11175E+13,10,2005,00:00.0
1012,Vista,1.11177E+13,11,2008,00:00.0
1013,ColonialVoice,7.77738E+13,11,2008,00:00.0
